GEOID,N,Y,total_hh,home_charge_perc
06059063902,1495,1059,2554,0.41464369616288177
06059063903,292,782,1074,0.7281191806331471
06059063904,444,818,1262,0.6481774960380349
06059063905,691,990,1681,0.5889351576442594
06059063906,1480,799,2279,0.35059236507240016
06059063907,2048,1486,3534,0.4204867006225241
06059063908,1447,1064,2511,0.4237355635205098
06059074003,732,596,1328,0.44879518072289154
06059074004,1014,1272,2286,0.5564304461942258
06059074005,648,930,1578,0.5893536121673004
06059074006,1321,662,1983,0.3338376197680282
06059074102,427,935,1362,0.6864904552129222
06059074103,168,782,950,0.8231578947368421
06059074106,1114,761,1875,0.40586666666666665
06059074107,1732,845,2577,0.32790065968180054
06059074108,182,729,911,0.8002195389681669
06059074109,227,463,690,0.6710144927536232
06059074110,135,838,973,0.8612538540596094
06059074111,372,973,1345,0.7234200743494423
06059074200,376,1382,1758,0.7861205915813424
06059074300,190,614,804,0.763681592039801
06059074403,881,450,1331,0.33809166040571
06059074405,1053,591,1644,0.3594890510948905
06059074406,373,412,785,0.5248407643312102
06059074407,1113,576,1689,0.3410301953818828
06059074408,961,612,1573,0.38906547997457086
06059074501,772,615,1387,0.4434030281182408
06059074502,303,709,1012,0.700592885375494
06059074601,583,1080,1663,0.6494287432351172
06059074602,590,1087,1677,0.6481812760882528
06059074701,432,1008,1440,0.7
06059074702,331,777,1108,0.7012635379061372
06059074801,255,738,993,0.743202416918429
06059074802,479,743,1222,0.6080196399345336
06059074803,511,1385,1896,0.7304852320675106
06059074805,635,350,985,0.3553299492385787
06059074806,333,572,905,0.6320441988950276
06059074901,818,1092,1910,0.5717277486910994
06059074902,584,636,1220,0.521311475409836
06059075002,1503,758,2261,0.335249889429456
06059075003,1142,517,1659,0.3116335141651597
06059075004,910,434,1344,0.3229166666666667
06059075100,808,1244,2052,0.6062378167641326
06059075201,351,782,1133,0.6902030008826125
06059075202,310,846,1156,0.7318339100346021
06059075301,643,950,1593,0.5963590709353421
06059075302,360,778,1138,0.6836555360281195
06059075303,321,900,1221,0.7371007371007371
06059075401,189,1015,1204,0.8430232558139535
06059075403,1235,1404,2639,0.5320197044334976
06059075404,854,1181,2035,0.5803439803439804
06059075405,441,546,987,0.5531914893617021
06059075504,508,912,1420,0.6422535211267606
06059075505,575,668,1243,0.5374094931617055
06059075506,328,809,1137,0.7115215479331575
06059075507,1054,759,1813,0.4186431329288472
06059075512,602,481,1083,0.4441366574330563
06059075513,872,635,1507,0.42136695421366954
06059075514,729,418,1147,0.3644289450741064
06059075515,4501,3152,7653,0.41186462825035935
06059075603,292,1092,1384,0.7890173410404624
06059075604,497,2291,2788,0.8217360114777619
06059075605,545,1493,2038,0.7325809617271836
06059075606,252,1806,2058,0.8775510204081632
06059075607,1189,1306,2495,0.5234468937875751
06059075701,725,1298,2023,0.6416213544241226
06059075702,217,1019,1236,0.8244336569579288
06059075703,157,1273,1430,0.8902097902097902
06059075805,445,805,1250,0.644
06059075806,878,1124,2002,0.5614385614385614
06059075807,342,843,1185,0.7113924050632912
06059075808,133,964,1097,0.8787602552415679
06059075809,109,918,1027,0.8938656280428432
06059075810,130,860,990,0.8686868686868687
06059075811,324,506,830,0.6096385542168675
06059075812,730,1139,1869,0.6094168004280364
06059075813,341,1393,1734,0.8033448673587081
06059075814,276,814,1090,0.7467889908256881
06059075815,462,1124,1586,0.7087011349306431
06059075816,593,615,1208,0.5091059602649006
06059075901,718,795,1513,0.5254461335095836
06059075902,1468,1236,2704,0.45710059171597633
06059076000,1590,1549,3139,0.49346925772539024
06059076101,2170,1579,3749,0.42117898106161644
06059076102,1220,593,1813,0.3270821842250414
06059076103,1362,1161,2523,0.460166468489893
06059076201,728,1682,2410,0.6979253112033195
06059076202,709,1256,1965,0.6391857506361324
06059076204,591,580,1171,0.49530315969257044
06059076205,470,1088,1558,0.6983311938382541
06059076206,464,1084,1548,0.7002583979328165
06059076208,606,1074,1680,0.6392857142857142
06059086301,530,1247,1777,0.7017445132245357
06059086303,1640,1205,2845,0.4235500878734622
06059086304,884,801,1685,0.47537091988130564
06059086305,168,922,1090,0.8458715596330275
06059086306,595,674,1269,0.5311268715524035
06059086402,385,1018,1403,0.7255880256593015
06059086404,579,875,1454,0.6017881705639615
06059086405,783,947,1730,0.5473988439306359
06059086406,686,661,1347,0.49072011878247956
06059086407,1009,965,1974,0.488855116514691
06059086501,366,749,1115,0.6717488789237668
06059086502,685,708,1393,0.5082555635319455
06059086601,1277,1047,2324,0.45051635111876076
06059086602,887,809,1696,0.47700471698113206
06059086701,871,1422,2293,0.6201482773658962
06059086702,986,915,1901,0.4813256180957391
06059086801,319,719,1038,0.6926782273603083
06059086802,618,848,1466,0.5784447476125512
06059086803,1288,1323,2611,0.5067024128686327
06059086901,1555,938,2493,0.37625350982751704
06059086902,706,943,1649,0.5718617343844754
06059086903,1106,935,2041,0.458108770210681
06059087001,748,777,1525,0.5095081967213114
06059087002,1214,1130,2344,0.48208191126279865
06059087101,1049,695,1744,0.3985091743119266
06059087102,1172,654,1826,0.35815991237677985
06059087103,723,1521,2244,0.6778074866310161
06059087105,680,787,1467,0.5364689843217451
06059087106,816,668,1484,0.4501347708894879
06059087200,1304,1285,2589,0.49633062958671303
06059087300,1920,1186,3106,0.381841596909208
06059087401,322,1219,1541,0.7910447761194029
06059087403,409,385,794,0.48488664987405544
06059087404,476,401,877,0.4572405929304447
06059087405,825,508,1333,0.3810952738184546
06059087503,841,849,1690,0.5023668639053255
06059087504,990,671,1661,0.40397350993377484
06059087505,680,692,1372,0.5043731778425656
06059087601,713,712,1425,0.49964912280701756
06059087602,980,1178,2158,0.5458758109360519
06059087701,646,1036,1682,0.6159334126040428
06059087703,382,1139,1521,0.7488494411571335
06059087704,368,915,1283,0.7131722525331254
06059087801,695,972,1667,0.5830833833233353
06059087802,971,1180,2151,0.5485820548582054
06059087803,759,618,1377,0.44880174291938996
06059087805,930,1001,1931,0.5183842568617296
06059087806,902,750,1652,0.4539951573849879
06059087901,543,720,1263,0.5700712589073634
06059087902,403,886,1289,0.6873545384018619
06059088001,290,893,1183,0.7548605240912933
06059088002,312,806,1118,0.7209302325581395
06059088101,275,409,684,0.597953216374269
06059088104,809,777,1586,0.48991172761664564
06059088105,238,825,1063,0.7761053621825024
06059088106,849,890,1739,0.5117883841288097
06059088107,684,1026,1710,0.6
06059088201,358,764,1122,0.6809269162210339
06059088202,192,685,877,0.7810718358038768
06059088203,652,858,1510,0.5682119205298013
06059088301,584,1114,1698,0.6560659599528857
06059088302,469,1299,1768,0.7347285067873304
06059088401,215,1116,1331,0.8384673178061608
06059088402,569,674,1243,0.5422365245374094
06059088403,752,1048,1800,0.5822222222222222
06059088501,699,1137,1836,0.619281045751634
06059088502,675,808,1483,0.5448415374241402
06059088601,1020,1244,2264,0.549469964664311
06059088602,502,795,1297,0.612952968388589
06059088701,1016,923,1939,0.47601856627127387
06059088702,542,991,1533,0.6464448793215917
06059088801,1519,1110,2629,0.4222137694941042
06059088802,624,823,1447,0.5687629578438148
06059088901,668,1079,1747,0.6176302232398397
06059088902,383,811,1194,0.6792294807370184
06059088903,624,1462,2086,0.700862895493768
06059088904,392,1096,1488,0.7365591397849462
06059088905,369,960,1329,0.7223476297968398
06059089001,509,1121,1630,0.6877300613496933
06059089003,385,503,888,0.5664414414414415
06059089004,806,1006,1812,0.5551876379690949
06059089102,542,1141,1683,0.6779560308972074
06059089104,801,580,1381,0.41998551774076753
06059089105,470,738,1208,0.6109271523178808
06059089106,498,496,994,0.49899396378269617
06059089107,244,971,1215,0.7991769547325103
06059099202,621,1466,2087,0.7024436990896022
06059099203,464,1017,1481,0.6866981769074949
06059099204,442,950,1392,0.6824712643678161
06059099212,736,1004,1740,0.5770114942528736
06059099214,360,1030,1390,0.7410071942446043
06059099215,556,1219,1775,0.6867605633802817
06059099216,380,1118,1498,0.7463284379172229
06059099217,184,681,865,0.7872832369942196
06059099220,1099,1446,2545,0.5681728880157171
06059099222,579,1033,1612,0.640818858560794
06059099223,727,992,1719,0.5770796974985457
06059099224,206,855,1061,0.8058435438265787
06059099225,145,868,1013,0.8568608094768015
06059099226,172,905,1077,0.840297121634169
06059099227,720,1146,1866,0.6141479099678456
06059099229,1053,1384,2437,0.5679113664341403
06059099230,453,1003,1456,0.6888736263736264
06059099231,230,1516,1746,0.868270332187858
06059099232,430,1474,1904,0.7741596638655462
06059099233,195,842,1037,0.8119575699132112
06059099234,265,882,1147,0.7689625108979947
06059099235,1032,1160,2192,0.5291970802919708
06059099237,190,959,1149,0.834638816362054
06059099238,188,1178,1366,0.862371888726208
06059099239,168,1116,1284,0.8691588785046729
06059099240,767,1273,2040,0.6240196078431373
06059099241,749,833,1582,0.5265486725663717
06059099242,323,838,1161,0.7217915590008613
06059099243,579,1159,1738,0.6668584579976985
06059099244,685,1048,1733,0.604731679169071
06059099245,255,833,1088,0.765625
06059099246,184,1036,1220,0.8491803278688524
06059099247,317,459,776,0.5914948453608248
06059099248,744,694,1438,0.48261474269819193
06059099249,362,492,854,0.5761124121779859
06059099250,415,629,1044,0.6024904214559387
06059099251,1224,880,2104,0.41825095057034223
06059099305,1824,1148,2972,0.38627187079407804
06059099306,1320,1354,2674,0.506357516828721
06059099307,546,651,1197,0.543859649122807
06059099308,430,1728,2158,0.8007414272474513
06059099309,1009,1204,2213,0.54405784003615
06059099310,933,960,1893,0.5071315372424723
06059099311,731,898,1629,0.5512584407612032
06059099402,1311,807,2118,0.3810198300283286
06059099404,476,1175,1651,0.7116898849182314
06059099405,682,974,1656,0.5881642512077294
06059099406,549,1135,1684,0.6739904988123515
06059099407,281,665,946,0.7029598308668076
06059099408,523,1151,1674,0.6875746714456392
06059099410,1014,687,1701,0.4038800705467372
06059099411,1217,820,2037,0.4025527736867943
06059099412,792,1107,1899,0.5829383886255924
06059099413,1544,1890,3434,0.5503785672684915
06059099415,334,1586,1920,0.8260416666666667
06059099416,1609,764,2373,0.3219553308048883
06059099417,920,1135,2055,0.5523114355231143
06059099502,115,58,173,0.3352601156069364
06059099504,132,846,978,0.8650306748466258
06059099506,182,298,480,0.6208333333333333
06059099508,1048,1004,2052,0.48927875243664715
06059099509,1359,962,2321,0.4144765187419216
06059099510,1851,1408,3259,0.43203436637005216
06059099511,911,798,1709,0.4669397308367466
06059099512,733,724,1457,0.4969114619080302
06059099513,482,653,1135,0.5753303964757709
06059099514,414,1720,2134,0.8059981255857545
06059099601,935,1042,1977,0.5270612038442084
06059099602,320,799,1119,0.7140303842716711
06059099603,545,1782,2327,0.7657928663515255
06059099604,184,1010,1194,0.8458961474036851
06059099605,789,1222,2011,0.6076578816509199
06059099701,573,1193,1766,0.6755379388448471
06059099702,862,1698,2560,0.66328125
06059099703,854,1279,2133,0.5996249413970933
06059099801,623,998,1621,0.6156693399136336
06059099802,1011,845,1856,0.4552801724137931
06059099803,775,1004,1779,0.5643620011242271
06059099902,362,908,1270,0.7149606299212599
06059099903,566,925,1491,0.6203890006706908
06059099904,997,921,1918,0.4801876955161627
06059099905,532,754,1286,0.5863141524105754
06059099906,214,1395,1609,0.8669981354878806
06059110001,321,1222,1543,0.7919637070641607
06059110003,269,849,1118,0.759391771019678
06059110004,331,1349,1680,0.8029761904761905
06059110005,165,955,1120,0.8526785714285714
06059110006,227,929,1156,0.8036332179930796
06059110007,215,1530,1745,0.8767908309455588
06059110008,530,1166,1696,0.6875
06059110010,187,1207,1394,0.8658536585365854
06059110011,243,762,1005,0.7582089552238805
06059110012,328,1519,1847,0.8224147265836491
06059110014,1160,644,1804,0.35698447893569846
06059110015,178,966,1144,0.8444055944055944
06059110102,501,1288,1789,0.7199552822806037
06059110104,651,1184,1835,0.6452316076294278
06059110106,321,857,1178,0.7275042444821732
06059110108,372,663,1035,0.6405797101449275
06059110109,736,1074,1810,0.5933701657458563
06059110110,628,1186,1814,0.6538037486218302
06059110111,505,1402,1907,0.735186156266387
06059110113,144,566,710,0.7971830985915493
06059110114,244,1203,1447,0.8313752591568763
06059110115,227,885,1112,0.795863309352518
06059110116,438,994,1432,0.6941340782122905
06059110117,884,1190,2074,0.5737704918032787
06059110118,104,651,755,0.8622516556291391
06059110201,1112,1492,2604,0.5729646697388633
06059110202,1180,1112,2292,0.4851657940663176
06059110203,535,1206,1741,0.6927053417576106
06059110301,627,1452,2079,0.6984126984126984
06059110302,429,1162,1591,0.7303582652419862
06059110303,425,1068,1493,0.7153382451440053
06059110304,234,1067,1301,0.8201383551114527
06059110401,310,1042,1352,0.7707100591715976
06059110402,622,779,1401,0.5560314061384726
06059110500,1312,1130,2442,0.46273546273546273
06059110603,1373,1031,2404,0.4288685524126456
06059110604,587,2018,2605,0.7746641074856047
06059110605,683,1526,2209,0.6908103214124038
06059110606,693,527,1220,0.4319672131147541
06059110607,543,778,1321,0.5889477668433005
06061020104,101,350,451,0.7760532150776053
06061020105,130,408,538,0.758364312267658
06061020106,130,434,564,0.7695035460992907
06061020107,399,833,1232,0.6761363636363636
06061020200,567,2166,2733,0.7925356750823271
06061020300,1044,1115,2159,0.5164427975914775
06061020401,437,595,1032,0.5765503875968992
06061020402,368,1187,1555,0.7633440514469454
06061020501,197,975,1172,0.8319112627986348
06061020502,288,1478,1766,0.8369195922989807
06061020601,333,2432,2765,0.8795660036166365
06061020602,501,2567,3068,0.8367014341590613
06061020604,483,1919,2402,0.798917568692756
06061020605,375,1812,2187,0.8285322359396433
06061020606,199,1289,1488,0.866263440860215
06061020710,301,1393,1694,0.8223140495867769
06061020711,921,919,1840,0.4994565217391304
06061020712,511,931,1442,0.6456310679611651
06061020713,523,704,1227,0.5737571312143439
06061020714,272,1117,1389,0.8041756659467243
06061020715,258,862,1120,0.7696428571428572
06061020717,513,1165,1678,0.6942789034564958
06061020805,580,1031,1611,0.6399751707014277
06061020806,536,1056,1592,0.6633165829145728
06061020901,303,762,1065,0.7154929577464789
06061020908,714,1771,2485,0.7126760563380282
06061021003,822,1625,2447,0.6640784634246015
06061021034,187,1155,1342,0.860655737704918
06061021035,461,1917,2378,0.8061396131202692
06061021037,393,554,947,0.5850052798310454
06061021038,553,1932,2485,0.7774647887323943
06061021039,135,861,996,0.8644578313253012
06061021040,387,1675,2062,0.8123181377303589
06061021043,231,924,1155,0.8
06061021044,368,1443,1811,0.7967973495306461
06061021045,377,886,1263,0.7015043547110056
06061021046,958,1063,2021,0.5259772389905987
06061021103,413,1069,1482,0.7213225371120108
06061021106,207,668,875,0.7634285714285715
06061021108,431,810,1241,0.6526994359387591
06061021109,389,1401,1790,0.78268156424581
06061021122,156,1117,1273,0.8774548311076198
06061021123,361,2282,2643,0.863412788497919
06061021128,337,771,1108,0.6958483754512635
06061021129,608,713,1321,0.5397426192278577
06061021130,722,442,1164,0.3797250859106529
06061021131,811,1221,2032,0.6008858267716536
06061021203,587,2170,2757,0.7870874138556402
06061021204,136,819,955,0.8575916230366493
06061021304,393,1827,2220,0.822972972972973
06061021309,978,3075,4053,0.7586972612879349
06061021322,1181,5368,6549,0.8196671247518705
06061021401,171,737,908,0.8116740088105727
06061021403,780,1436,2216,0.648014440433213
06061021501,621,1619,2240,0.7227678571428572
06061021502,277,1173,1450,0.8089655172413793
06061021603,999,1055,2054,0.5136319376825705
06061021604,174,1099,1273,0.8633150039277298
06061021801,247,1653,1900,0.87
06061021802,564,1842,2406,0.7655860349127181
06061021901,254,1077,1331,0.8091660405709993
06061021902,281,1641,1922,0.8537981269510926
06061022002,625,2222,2847,0.7804706708816298
