tract,int,pw1,pw2,pw3,pw4,pw5
06001400100,67.55327030772534,58.96801295345106,-4.929113133655402,1.433190535328245,-0.0783458784560593,0.001244939855939097
06001400200,24.00635762798998,26.92031034466403,-3.0977065019986636,0.8039204561798882,-0.042369199038216544,6.570909350636776e-4
06001400300,21.87859943229253,80.1005586743127,-14.253286275517917,2.440283446376491,-0.11225953150768249,0.001595106076452238
06001400400,-12.225087725723528,70.98139453465221,-15.363385684321212,2.207350920245569,-0.09324297702875015,0.0012386233149979814
06001400500,-21.520950130308204,80.37756069200877,-19.442178295151255,2.734496652815854,-0.11762742265995806,0.0016143364979908075
06001400600,-1.4566473130484023,28.5117359136995,-6.410862846031915,0.9898297580028914,-0.043588926630643524,6.027676897054493e-4
06001400700,-29.163848305301965,75.13654999391771,-18.087841141508214,2.3838111397454904,-0.09237754701091407,0.0011160867700876456
06001400800,-23.041998656295345,65.45290553872012,-15.009160340319683,1.95138218978277,-0.07316262231944969,8.412686192620537e-4
06001400900,-1.9422154751095833,22.504813479984385,-4.36469646613519,0.6258117275680528,-0.019154961088866024,1.2745300380732487e-4
06001401000,-38.60205600874505,97.87313624140157,-24.955632166051718,3.397272885810123,-0.14040526956116584,0.0018470680913580718
06001401100,-26.7823070887173,64.52298112865367,-15.30629407634238,1.9503688464045157,-0.07783003516674893,9.891954291157534e-4
06001401200,-3.8734958100114394,47.78817000775719,-10.322681183863857,1.5370488559445776,-0.06485814814576803,8.547807090824302e-4
06001401300,-41.6587208078702,56.07370499787022,-14.333960210497521,1.5890454328208006,-0.054591620576364255,5.719616738758262e-4
06001401400,-9.048662862989698,38.31570581520118,-8.16570444813852,1.0933924334626717,-0.03714128701779079,3.471133282052661e-4
06001401500,-9.169556397791595,37.41236300784328,-8.416858558389858,1.140337559486603,-0.04400649079189615,5.236259385357239e-4
06001401600,-4.1292186387957095,18.53520591812298,-3.643055911732471,0.4641086185418913,-0.012448851435202553,4.798797075125825e-5
06001401700,-29.98845043370607,63.028326860133674,-16.124866170616585,2.1145905827598672,-0.08711614619967364,0.0011510786583433105
06001401800,-8.548765211036722,22.86766898042605,-5.386909769268171,0.6950161865271873,-0.026115823888924805,3.025351360268725e-4
06001402200,-7.641871535336237,27.245280206264223,-6.278028218983852,0.8531429608599191,-0.03248801301809635,3.779465255313177e-4
06001402400,-6.67468929588498,28.71869784206676,-5.575589678956297,0.6786008972123387,-0.019808972883763373,1.244964663091608e-4
06001402500,-4.835825342225247,7.058661909227353,-1.1936223223101363,0.06958627491161619,0.004999094899165772,-1.920303997764152e-4
06001402600,-3.7337321418391913,4.665411831746979,-0.7576791692202968,0.028642187876183396,0.005035495364506096,-1.6607629801253845e-4
06001402700,-11.649025833481751,27.688202663319046,-6.7381738838753655,0.8704137836851505,-0.034017202526181525,4.1918820314114667e-4
06001402800,-60.86887018195242,72.8572351211736,-19.389357764474074,2.0979314089729746,-0.07374986036371871,8.166689142114385e-4
06001402900,-9.024419952905518,10.628596569249305,-2.504601561404182,0.23335385041470166,-0.004509837929107736,-1.6962542717598653e-5
06001403000,-16.588785729596204,20.366337156179135,-4.686992829730248,0.4336185359116312,-0.006832816111360625,-7.833001569110775e-5
06001403100,-29.613653423528326,36.291565106067594,-9.640284410702764,1.0680151498186723,-0.03960241063137897,4.7365509966072067e-4
06001403300,-46.50505052253649,63.821129741982496,-16.217149905234482,1.8224031577777824,-0.06381308303508346,6.876863513615102e-4
