tract,total_tract_vehicles,total_tract_households
06001433103,2256.8446157933054,1330.1219673440216
06001433104,2362.541696844641,1549.2949583863774
06001433200,5149.111652528113,2512.04619003548
06001433300,5620.24985889321,2160.207247631722
06001433400,4371.097497827826,2099.367775864433
06001433500,3362.341037183213,1321.2719918192765
06001433600,4109.5810198183435,2024.0505619186736
06001433700,1954.588650149172,976.9799935666501
06001433800,5239.451582307003,2461.544009758563
06001433900,4220.891300868339,2240.859530535182
06001434000,3226.362915516654,1641.1656784797901
06001435102,3798.0592419044892,1511.2820167027387
06001435103,6008.092880666814,2252.1757022611696
06001435104,3967.5290779698057,2048.569612980854
06001435200,3227.04256428447,1408.0688700093042
06001435300,2949.627537141958,1581.288315362589
06001435400,2817.525483215668,1448.9776815050727
06001435500,2817.2435702448915,1389.8547594197516
06001435601,3064.598281610898,1584.8314758041063
06001435602,3309.3705215505342,1540.9364569894558
06001435700,3128.1798321178667,1394.1746198141257
06001435800,4013.0626154258407,1616.0703011190926
06001435900,3809.8000581019537,1555.660613448375
06001436000,3603.4694018379078,1475.290704755239
06001436100,3663.9018889518625,1593.5213228962182
06001436200,2272.511896605423,1190.2958924831835
06001436300,5994.7199218576825,2771.8129217070295
06001436401,5068.425273250345,2550.0621827234454
06001436402,2396.4837798079384,1006.9002575660638
06001436500,3346.8301610418475,1624.3441121178953
06001436601,4089.5163786624403,1793.8350592153279
06001436602,2833.1201212081664,1554.6725124782545
06001436700,1973.1818489805469,980.4289345513891
06001436800,2802.031919477733,1255.3290863987286
06001436900,3979.612972259917,1809.004435204308
06001437000,2632.3059128904015,1122.8187961102105
06001437101,5470.211644634837,1954.9995324154145
06001437102,2686.6568787500137,1223.0250768563662
06001437200,5057.10536389276,2205.720413849362
06001437300,1948.020232516799,927.0409495782585
06001437400,2406.118529341383,950.1721274863132
06001437500,2285.619544247115,1157.9107189971498
06001437600,2056.5340590415026,810.05006269965
06001437701,1837.1118992734566,941.2173536989897
06001437702,2358.4606729315196,1132.967996516785
06001437800,3554.4182352725247,1285.769349886436
06001437900,1385.1892303532304,638.8078889681292
06001438000,2755.395159001504,1113.9964106911964
06001438100,5162.822386417736,2110.2550459762133
06001438201,3145.495032044196,1155.8375579442327
06001438203,2559.0765958337142,1130.138415770358
06001438204,4130.2305797233375,1806.4767219511782
06001438300,2257.551600060012,869.322399327096
06001438400,1872.8168679157059,724.4894691333963
06001440100,1852.1823648329366,906.3260606929463
06001440200,3499.2748119795788,1467.8165495599021
06001440301,5466.0498629581425,2131.843775051556
06001440304,3145.540063149018,1224.474478234273
06001440305,2950.8142808697926,1045.2194162555884
06001440306,2490.676468792585,981.0556642166487
06001440307,3144.7103377901226,1604.2626113833132
06001440308,3767.4119979689685,1687.4313588298478
06001440331,1934.7958191695848,815.1312636773049
06001440332,2521.6978540597156,868.2518779291265
06001440333,2133.3001502808506,796.6797680762531
06001440334,2772.2981230449027,1075.8247726773222
06001440335,4236.260260406316,2033.9934006488343
06001440336,3264.2618362318194,1363.9059726408727
06001441100,3453.1366373904743,1533.3266994843018
06001441200,5477.325577433882,2394.0179920096894
06001441301,2210.1099171419455,1071.3275236882941
06001441302,4475.286947477906,1838.182840973982
06001441401,4879.953166378754,2216.7390860899795
06001441402,3553.8930849845096,1623.6235063606377
06001441501,4890.284621541965,1752.9371075450683
06001441503,4599.106685801236,2215.4452913786404
06001441521,4164.266462990803,1676.6248931914963
06001441522,3699.2447128123026,1423.4158162753129
06001441523,2474.964297019971,1320.5710735464982
06001441524,2436.7017786753013,1226.2629434854846
06001441601,3148.0655589640573,1411.48086818113
06001441602,5191.528834088813,2259.551946212034
06001441700,5417.0477817109995,2668.589240319727
06001441800,4639.175551119912,2143.5450165121542
06001441921,2701.273695389985,1196.633534256796
06001441923,3600.9405633848564,1941.249823227247
06001441924,4819.229040435722,2495.920881812416
06001441925,4237.541497771726,2600.25201362047
06001441926,2676.8885437829545,1372.4963714579405
06001441927,2438.8806791751904,1455.5438990918392
06001442000,2530.0106745865032,979.0735484319176
06001442100,3598.4915342719737,1532.771311719148
06001442200,4853.155189350185,2100.8939092121377
06001442301,3542.446713733083,1496.7077200182277
06001442302,3484.0118128607883,1946.419591299723
06001442400,4765.770001802695,1880.4982139704553
06001442500,4471.452283698022,2137.287336818987
06001442601,2764.628213444347,1254.984631062867
06001442602,3135.1602917504556,1528.4225622463523
06001442700,2308.5672658410167,1019.731950655522
06001442800,2082.8343964881246,895.3792600342157
06001442900,5120.395890083588,2182.7711785636466
06001443001,2037.8832333044866,799.6669806760253
06001443002,4404.53059262304,1959.579177105394
06001443102,3488.5683122245296,1400.9639690707295
06001443103,3205.902360546924,1168.0719655521539
06001443104,3846.6670900771046,1669.1920628505613
06001443105,3707.8245849022405,1440.9212866863313
06001443200,3362.8940089336716,1175.0543934736218
06001443301,2995.4172999914135,1204.8848080634343
06001443321,1946.5637732463372,1028.7355400144431
06001443322,2304.5855994170897,926.1516280990882
06001444100,6583.398835094104,2376.1981146576823
06001444200,4942.211695681421,1834.9068732387097
06001444301,2992.23539466406,1161.0809969661523
06001444302,3399.318872224001,1438.7841809850097
06001444400,3655.7105411224884,1483.27346954541
06001444500,4810.436682856743,1974.2966990059747
06001444601,4260.822225967024,1673.3772633779809
06001444602,3021.5248005341523,1487.6376335759653
06001450101,3398.711524422339,1993.142423897323
06001450102,2702.614603962643,1207.1471678941432
06001450200,3385.7406641811717,1955.9626104047966
06001450300,3608.842686114238,1677.8490180146377
06001450400,5101.680512928956,2344.026824149602
06001450501,2338.6114515810023,1094.3313491902113
06001450502,4179.753939160264,1692.9036619675592
06001450601,3189.00247764157,1309.5153164364997
06001450602,7205.764221133322,3310.5173109095053
06001450603,3961.4103327456473,1607.5764593683236
06001450604,3782.0897105495574,1680.070851375547
06001450605,2799.530201549518,1421.6482441961432
06001450606,4742.615608722413,1954.7544781805066
06001450607,3877.4096785362653,2140.76219419858
06001450701,6696.186689190315,2602.2884427901276
06001450741,4125.214082748122,1877.7975503399655
06001450742,4042.8014944700667,1729.676520077227
06001450743,4068.96895423738,2319.4381771340372
06001450744,4356.926384341971,1971.586400272856
06001450745,4450.621160297334,2110.5941576862033
06001450746,2559.669430696564,1273.2846985104884
06001450750,3671.204235129528,2115.226502294202
06001450751,6559.817395207142,2866.4914485872437
06001450752,5036.639017934525,1952.942301523029
06001451101,6556.575316754853,2499.9474897534797
06001451102,3402.946937331025,1296.6173061774289
06001451201,5856.469402424413,2725.821656084851
06001451202,4333.498034303394,1726.4202378810419
06001451300,5551.650819541226,2291.619188330263
06001451401,4998.973877296978,2273.6973443967595
06001451403,1737.0844037753377,750.1759043003436
06001451404,4545.646177084484,2103.4890281409566
06001451501,3404.5677459206345,1511.3682522747927
06001451503,4441.298218887644,2096.080295681394
06001451504,1326.3761651710167,591.3485961062312
06001451505,2969.0302858558,1138.64126533683
06001451506,2329.993099514211,1087.983302372341
06001451601,4285.257240961645,1867.3479569486603
06001451602,4729.109849213253,2326.884016921675
06001451701,2294.2210178925898,1063.7927472910349
06001451703,3237.2997364155435,1331.755027496322
06001451704,3691.430760347874,1625.8922822296481
06001981900,30.1110120754545,20.002063197962105
06001982000,48.1153123285177,30.61904021932657
06001983200,419.6507629399352,304.6504941927895
06003010000,847.9678678569256,332.7776225861782
06005000101,4111.016958191844,1938.02527283001
06005000102,1666.809166663537,748.2937225893851
06005000200,4494.183685084749,1761.1121328202116
06005000301,1541.5127737001767,589.352301021696
06005000303,4800.488677201176,2301.2512336973314
06005000304,3880.2840027852535,1622.2672823007297
06005000401,3917.856453090607,1938.834490859338
06005000402,4127.206443333115,1704.548523942035
06005000500,2949.8903497260285,1399.6528930683342
06007000102,2795.964177144052,1510.7066178834632
06007000103,3762.9839538411575,1687.7909222366948
06007000104,3922.5758375511086,1951.882932131923
06007000201,3606.6612015783344,1782.0009348879817
06007000202,2887.6103997257933,1664.2072483535246
06007000300,2851.45571169899,1662.381173055556
06007000401,3287.234749417235,1547.9737549692484
06007000402,5785.950600478866,2934.410666045185
06007000501,3072.4956808152724,1381.731014885592
06007000502,2776.4482462782184,1527.3036490439752
06007000601,2964.2243281860056,1302.975249914816
06007000603,2009.192198991421,906.938812597465
06007000604,2494.090513740745,1296.7025144808322
06007000700,3427.0579624323923,2050.6134355593385
06007000800,4402.381312302063,2130.1642116944918
06007000901,2043.8126553658733,1004.3252433430538
06007000903,4385.207776656494,2478.565691400971
06007000904,5343.882504117014,2488.2978115735764
06007001000,2716.9298315647034,1576.773244380498
06007001100,3227.9642088691485,1565.5133806426543
06007001200,2689.7055644773354,1313.1019893560156
06007001300,2262.6949932802745,1255.4078843558625
06007001400,5920.750966902219,2178.9592677670294
06007001500,4983.562255669823,1974.2298661742511
06007001600,4630.292002365574,1927.689500437936
06007001702,5081.72700707066,2277.202643312585
06007001703,2241.5280882758325,1042.582915350713
06007001704,3006.6462855507903,1289.4752683150093
06007001800,3774.9912494767223,1823.9257440825238
06007001900,2494.9443656400645,1138.231201095405
06007002000,4088.9554617046856,1911.7372928904344
06007002100,2714.4576224895227,1404.8970858452915
06007002200,4011.8226785572765,1907.1366339152942
06007002300,3907.620689890007,1880.5093663144628
06007002400,4977.9797507387775,2088.9160902160593
06007002500,2714.6804929494224,1402.3121369479852
06007002601,2333.041335343993,991.6387371480807
06007002602,3010.8300348062435,1579.0733052300532
06007002700,3922.914179780235,1933.938236438006
06007002800,2176.8457338625044,1406.2014867313976
06007002900,1911.6361264642926,856.6558939556235
06007003001,1214.9454043024075,697.881063955594
06007003002,2002.892135519939,1081.224281534908
06007003100,3750.440921703226,1638.0924664078345
06007003200,3349.3834961346943,1422.1588365165046
06007003300,3854.0390742041272,1650.2335743694211
06007003400,2632.25143265225,1067.5931461094647
06007003501,2382.858076040106,1119.2099841292722
06007003502,3375.7655330578823,1515.2058216629866
06007003600,3360.936057140199,1266.692305249735
06007003700,3461.8473882643602,1659.9646359549643
06009000120,4127.783887875955,1795.1538901556846
06009000121,3965.5036120235945,2109.6011345245574
06009000122,3104.6657614697265,1487.9181509339455
06009000210,9461.900405905655,3662.310298983361
06009000220,5236.570072525301,2135.730883031638
06009000300,6080.6072607911465,2560.7883406150404
06009000400,2777.1385658403574,1216.5893975502213
06009000501,2328.7513022702196,1104.5023241655756
06009000503,1456.681417402507,674.1489984494376
06009000504,445.8195744322024,229.44450767065007
06011000100,4155.197407707113,1620.2328350032549
06011000200,3849.2249396553984,1851.5795236685608
06011000300,4078.432677252466,1734.4079805813933
06011000400,1965.2969585900316,857.4663340929504
06011000500,1898.7234856464186,911.3267046355277
06013301000,4092.325863504542,1764.9965198967693
06013302005,5288.488556645089,2205.9589852037684
06013302006,2876.011670839263,1138.2348110588882
06013302007,4956.027714323022,1887.7394946779602
06013302008,6366.278272803511,2174.6502488710535
06013302009,5136.804416661172,2058.8311234819535
06013302010,8521.821585562793,3009.270176032717
06013303102,7695.159412732557,2814.922924436132
06013303103,9122.13554953424,3800.0102194560004
06013303201,7419.535913728161,3002.197857163582
06013303202,5831.313351986348,2359.365870872905
06013303203,6509.8471557414405,2809.206850218705
06013303204,3386.4049074947184,1594.3908131634441
06013303205,7130.242690221601,3332.581039073273
06013304001,4143.94649216392,1758.1492322669324
06013304002,1122.2255448687754,444.5897053453286
06013304003,3474.9885341020895,1460.8320820548527
06013304004,3979.6223363398544,1642.2086943140678
06013304005,6255.231697069884,2310.9621525006355
06013305000,3747.73445004042,1958.5614292630464
06013306002,2453.4053354798416,1035.8551139570359
06013306003,3441.6381509123466,1480.6396763976454
06013306004,2374.0868138427063,1247.4404110902292
06013307101,3307.270926617847,1431.7507942907007
06013307102,3686.123342642142,1671.502904665789
06013307201,1952.3563541636254,964.2122796701364
06013307202,2146.475928317263,1379.5898640774972
06013307204,2720.9086553923203,1280.1090948534859
06013307205,4465.777576752256,2395.5037313716007
06013308001,5948.061746189826,2374.786878274407
06013308002,3291.7398265722604,1372.1855395886114
06013309000,2276.460483591227,1247.2833843513376
06013310000,3523.7014544593835,1670.0564134698384
06013311000,2979.2989116634762,1398.0304817713127
06013312000,1153.6979283029918,603.3294823652368
06013313101,4136.62855951968,2281.1408702919716
06013313102,2905.0164026715743,1395.4680077059118
06013313103,6585.761551119296,2646.876312512594
06013313203,2422.558283630497,919.1308030465092
06013313204,4153.998085615303,1683.1185858901822
06013313205,1238.8816835429998,478.9869512846941
06013313206,3808.3646041684433,1538.5748884032007
06013314102,4397.236002520485,1803.4514678956386
06013314103,3187.6627591590436,1488.1759035874893
06013314104,5472.309894090514,2454.980119030753
06013314200,4637.977995750922,1798.7187337817643
06013315000,3088.8519710692267,1294.3567758993395
06013316000,450.2198396371348,308.8599922923497
06013317000,1684.416828788963,967.7589207251206
06013318000,2675.6262649536225,1406.8751630622282
06013319000,6627.38371378628,3011.974488411313
06013320001,2560.286346310573,1135.9970639312128
06013320003,2198.383902035718,987.2512432912044
06013320004,4963.0203096414825,2496.5471613390478
06013321101,4721.587740230816,2190.8477281999385
06013321102,5917.44966893513,2546.5857900098626
06013321103,3894.8601935868055,1753.8997661591982
06013321200,4378.662442400751,2166.918610052366
06013322000,4681.5034842407795,2357.953144916758
06013323000,3345.861669112954,1649.5751434524543
06013324001,4035.383450536471,2763.2567365092614
06013324002,3748.2916099766217,2182.2583572442627
06013325000,4008.6198128961923,1984.108889480932
06013326000,2993.3262010422154,1274.9613692006344
06013327000,5452.6939166763095,2722.4224018766404
06013328000,1307.488140447388,996.4913840524764
06013329000,4881.173577780112,2183.8722831509663
06013330000,4387.346361393016,1918.2029567438813
06013331000,5249.681747128315,2704.4912331532705
06013332000,6583.32308117583,2758.620622701176
06013333101,3266.576595191275,1436.4781996855202
06013333102,3340.9275284012506,1492.3197443519712
06013333200,4442.8820536335115,2131.962136325817
06013334001,2716.747578045634,1225.0086558861406
06013334004,5564.028658604293,2906.376907022875
06013334006,3897.592641522949,1648.51656888191
06013334200,5524.0936821069545,2328.3541221876617
06013335000,2523.21390249873,1142.9104992899265
06013336101,2739.9184536929383,1462.0031123972335
06013336102,3504.291733568423,2409.022065360499
06013336201,2789.6763867303307,1183.8727167249094
06013336202,2936.230815388854,1574.7550441990466
06013337100,2819.935899483154,1199.977651697167
06013337200,5543.879304214127,3045.0779300848412
06013337300,4610.813366925341,2198.4005396335515
06013338101,3303.0919406174794,1648.4230963539605
06013338102,2937.812646312452,1296.5928723016968
06013338201,2825.470351229103,1348.833427922691
06013338203,3895.21792639504,2380.604165905445
06013338204,4547.301309917914,2745.404700404174
06013338301,2062.678473914432,931.1046872260406
06013338302,4613.909287081997,1991.9473332865887
06013339001,2573.4670375056407,1770.6896440432536
06013339002,4441.88246564299,3158.5326585684948
06013340001,3976.2251320150076,2208.9310415317377
06013340002,5972.438213152911,2886.878103797242
06013341000,3959.504635771623,1982.7029662083082
06013343001,3258.365658397304,1651.797830737158
06013343002,3526.4896052126473,1583.3511377217287
06013343003,3363.0910259889893,1354.621839813148
06013345101,3813.1363071601445,1712.8201805155195
06013345102,2659.690014839453,1131.6031756286159
06013345103,3825.2072636125877,1542.0718015838866
06013345105,4560.007714030987,2046.8209471053442
06013345108,5908.473207951594,2979.3849350971273
06013345111,3643.9757419400426,1729.4558705633985
06013345112,4632.752649875779,2249.401147558417
06013345113,3376.2792801404116,1440.098795040956
06013345114,5347.993393136637,2441.8377025529344
06013345115,4233.80894886625,1642.775276346716
06013345116,2016.4304584647623,825.8115642803324
06013345202,5561.070468438827,2851.422642273103
06013345203,5088.633413195731,2431.201214445652
06013345204,2906.994448917208,1126.2250930349821
06013346101,2744.3400940028723,1250.072525766666
06013346102,4771.862296543148,1727.7389243893585
06013346201,6276.256877539882,2577.924184587293
06013346203,3173.7480434398058,1399.313385256389
06013346204,6080.504376476245,2354.6096296462483
06013347000,5572.999201457547,2186.093175237061
06013348000,3844.6109488547218,1505.1229298450367
06013349000,3969.6103745330943,1849.5002180115123
06013350000,4664.628674746569,2340.2342793136836
06013351101,2477.1539427007815,1792.4552524378798
06013351102,2946.423205444843,2415.575418326103
06013351103,1667.9833650972416,1251.177406118334
06013351200,4505.470310608711,1968.0711681463101
06013352101,1734.819317668649,780.6746033212039
06013352102,3818.0271030176373,1726.328879724359
06013352201,4948.973390663898,2311.6483518340337
06013352202,1963.937911628011,994.8779348112953
06013353001,3359.7738620402715,1323.589231896568
06013353002,3347.9661417175325,1379.0850909613034
06013354001,1698.045868204477,727.5870039088139
06013354002,5753.913659237444,2364.1961830472947
06013355107,4114.240618309778,1649.815207107472
06013355108,9044.697856291763,3524.3217984378743
06013355109,5183.843001147385,1961.368566460145
06013355110,2937.2424398927205,1187.9338918370931
06013355111,4295.092663011369,1897.260000243155
06013355112,4584.062627546074,1907.5386242653567
06013355113,4013.150748583204,1604.6681910637178
06013355114,7341.372530239409,3093.399649481228
06013355115,4892.887385525882,2515.6530175310895
06013355116,5529.850562876026,2264.308488207644
06013355117,4148.988174078649,1746.7788397649445
06013355200,7408.876658622772,2925.7504936868568
06013355301,6911.876359531818,2764.2532290165473
06013355302,2712.0640494767877,1130.381627812155
06013355304,6584.843474839036,2877.4981947526467
06013355306,4388.941570838251,1803.2514699102305
06013356001,2769.8291439380732,1221.526655633499
06013356002,5044.29453868101,1860.6622799791874
06013357000,2785.5287633708576,1355.6756622511532
06013358000,4342.966130604051,2064.0926635264486
06013359102,4050.660655172339,1853.82711929716
06013359103,3839.920655117733,1890.579013339071
06013359104,1491.972783516401,895.0541104754143
06013359105,3589.7588592758966,1671.549579030391
06013359202,4703.52451424458,1970.5840379229862
06013359203,5453.191176288586,2216.0135793641903
06013359204,3834.4410369776024,1453.4933479645404
06013360101,3521.380636004179,1540.2487611178638
06013360102,3569.649077218441,1403.6930943588334
06013360200,3379.1669179201967,1701.7647184917375
06013361000,3699.1372021695283,1664.3274825646085
06013362000,2358.763369301392,1162.255355142328
06013363000,6095.523682017879,2616.493966359337
06013364002,3931.7137435105583,1649.4671682860442
06013365002,3152.259830728206,1456.955481019331
06013365003,3778.2734391442264,2153.545198061751
06013366001,2880.5805474039307,1230.9169302504731
06013366002,3888.4645542209228,1766.1261115179764
06013367100,3388.7737423812296,1752.4684182988221
06013367200,3403.37673831143,1587.672662337921
06013368001,2654.033442219233,1246.3494058113718
06013368002,2205.8189691956663,1088.2211373437956
06013369001,3588.1261866057353,2146.0403465116083
06013369002,2241.952130310233,1035.3886657972123
06013370000,2255.2721042048497,1042.8911446035797
06013371000,3835.6858176266664,1816.3794051110965
06013372000,4331.109237227408,2198.0920730061844
06013373000,2263.508126609007,1052.3422923457854
06013374000,2787.9476561859356,1523.2889794534817
06013375000,2755.427216577921,1180.2465753806475
06013376000,3208.3341757700005,1500.3403368144427
06013377000,3590.8983477594156,1877.3039125240061
06013378000,2710.1983538019795,1516.800237847493
06013379000,3516.99700368953,1700.4092524509563
06013380000,4202.995129600258,2616.2102871310835
06013381000,3569.99057701948,1789.3971449962141
06013382000,4667.329211199104,2494.8505102276918
06013383000,3446.232866737614,1900.0480237024985
06013384000,3060.199754683683,1536.1533127577236
06013385100,2184.4424248507953,1056.4775758650924
06013385200,935.066837221332,483.6701427180848
06013386000,2007.287175426562,1247.2119795748101
06013387000,1716.8462500193903,1017.7212184269575
06013388000,1815.547791082768,1078.9110953073414
06013389100,1424.2736233344879,799.1121259132535
06013389200,977.535687984808,578.0799928513127
06013390100,1775.6363724097687,862.4217607138594
06013390200,1285.710676840347,680.6218769457306
06013391000,2190.4818863270366,1081.7670166927464
06013392000,2060.3603309154537,1067.9387377905985
06013392200,6744.101808323482,3014.021414733566
06013392300,2007.7485078377556,825.4546196904674
06015000101,2234.890970666215,1664.2777816200135
06015000102,2177.077255852974,1218.9330265753456
06015000104,1416.1954363008472,784.4422372967549
06015000105,5058.764776230983,2417.0069208477025
06015000201,3104.020098697312,1454.4276861162446
06015000202,2991.7927072586094,1370.9097449901885
06015000203,913.1916086824101,430.10763349113415
06017030200,3713.492054511655,1876.3674164535723
06017030301,2060.5660371526656,985.6875945828825
06017030302,2105.032696580927,1204.130597963799
06017030401,2358.2825246783664,1272.8457608588992
06017030402,2959.3524010913407,1655.9687804037876
06017030502,2150.9161231582793,993.3414388955831
06017030504,2024.9721635533388,942.1902888886038
06017030505,1970.1134510026404,878.9505424872272
06017030601,5163.211129011705,2101.174790154648
06017030602,6930.677125018086,2847.888226190399
06017030603,3502.552784356546,1489.0995533753442
06017030701,5227.750794104427,2038.5292239701664
06017030704,6510.5048130027235,3131.7965875425175
06017030706,5249.788143681687,2170.9787330681115
06017030709,3984.820701420006,1540.6225952736686
06017030710,3935.7951409989773,1677.7108779014297
06017030801,4039.2741612127916,1557.645859182702
06017030803,6393.355783864569,2779.881452363882
06017030804,5806.337450970935,2322.680729628608
06017030807,3202.274800088442,1415.5909530829706
06017030808,5106.1200166202,2253.2942099544625
06017030809,1785.2508613961118,911.9599239739446
06017030810,2911.9733306924886,1415.6675873554254
06017030901,3058.2058204147897,1146.553022646608
06017030902,4883.841200431615,1796.1823473477357
06017031000,5068.1830794140615,2376.1273717612776
06017031100,4992.609262762553,2189.4795471857046
06017031200,3357.905541516013,1673.0107559999801
06017031301,3078.9237558749883,1285.9547669812684
06017031302,3687.586394606119,1773.6982995718101
06017031402,6478.445116376015,2430.3834594777586
06017031404,2313.205443652306,881.4178253751543
06017031405,2504.515338411067,951.0580904592183
06017031406,4526.567093154494,1946.355852541952
06017031502,4650.932116382097,2137.257953630571
06017031503,2509.3470200308793,1011.7097040248664
06017031504,4568.610723170316,2207.348486584443
06017031600,2288.209714711015,1310.751245906203
06017031700,2168.4465874498846,906.6841670978647
06017031800,4452.246453243234,2022.8675933708016
06017031900,103.14318231813036,47.34853156564015
06017032000,661.7112746489919,328.33571090707414
06019000100,435.0344826171893,340.25373743467543
06019000200,1182.5144012349915,636.2540325071201
06019000300,1628.9465355414816,931.2041755239396
06019000400,2617.1737891937605,1091.6806497346333
06019000501,887.6264874310069,603.1768468023131
06019000502,1279.8268303471548,863.061981117392
06019000600,2005.6851271442565,1385.8294974334835
06019000700,1683.410906913889,955.3560253740114
06019000800,457.7906173680178,262.78763857349
06019000901,1111.7250574099144,644.2244464216377
06019000902,1753.2111587480224,1111.6847120338919
06019001000,1716.6695641727238,895.5276214303844
06019001100,1213.4285210853886,623.387500482864
06019001201,2896.305058962106,1448.5183412169886
06019001202,2302.690763048662,1125.223173196504
06019001301,2274.1258749327335,1351.6176157308573
06019001303,1120.844954749493,534.4457823630161
06019001304,2167.553731357275,1340.9892559308116
06019001407,2143.161051699392,1332.7050305240207
06019001408,1198.3443132260481,790.1208244254673
06019001409,1349.3491284654135,662.5313577765022
06019001410,6449.432423869504,2780.3409287473
06019001411,3291.5634073074616,1770.4791273302646
06019001412,1679.3343018867006,683.2565353408847
06019001413,3981.8865714285366,1778.062932438826
06019001414,5770.53460396817,2361.97273072916
06019001500,1355.738610633079,611.051778517795
06019001600,3346.9562464404817,1676.6316029985232
06019001700,4073.036870644294,1802.8647668232418
06019001800,3161.6016288774217,1267.1432801466588
06019001900,1888.06080615729,834.2149572722781
06019002000,2987.780423898917,1731.6399564875644
06019002100,3126.1079405783503,1580.3540267370079
06019002200,2285.4609885347886,1383.3013124212016
06019002300,1957.8472806550626,1147.1930878250826
06019002400,1790.4573374040926,998.3209454804705
06019002501,2102.060874220726,1184.404200024579
06019002502,1608.2580058438323,920.2162520370548
06019002601,1820.061598083242,1174.945640742265
06019002602,1735.7467470755844,959.2020339851287
06019002701,2437.8104667127504,1158.2346598228198
06019002702,1875.9121980371851,1135.3705806905468
06019002800,1923.5573955367774,1080.8460008690106
06019002903,1526.957849743904,922.1204416530339
06019002904,1629.6600491599584,800.004850927183
06019002905,1519.4052718896512,819.7673940537776
06019002906,2709.3526761049898,1407.5766517143609
06019003001,1529.476392925163,832.1534889874929
06019003003,2058.4789688793094,1123.392713213694
06019003004,1418.5140313446152,692.3468610906447
06019003102,4152.446462743727,2387.480507091251
06019003103,3384.488103836539,1961.107176585694
06019003104,2819.3775623317874,1475.5476500020943
06019003201,2924.4085474965077,1384.0700721063904
06019003202,2489.0539699537935,1386.4521229896707
06019003301,1973.2799701926563,973.6316574513086
06019003302,2361.0032809935324,1290.4924918885833
06019003400,2482.3043733667346,1371.8428238766157
06019003500,2910.9448202450963,1748.158362785835
06019003600,2971.514261185631,1673.5889484932375
06019003701,1807.7663679678346,999.5196492904898
06019003702,2498.3637043731756,1387.4996855276195
06019003803,6413.888155768956,2585.727666819225
06019003804,3633.8870516636775,1654.116216688709
06019003805,3644.027606376898,2005.349805376008
06019003807,1780.9321911327295,1000.9895830867613
06019003808,3373.132049967856,1461.0344848180669
06019003809,2673.2708493144514,1437.6460446310389
06019003810,3279.5712912456906,1591.205435615597
06019003900,4012.9096040133322,1674.2741205467755
06019004001,4692.858122353511,2183.206405983279
06019004002,3733.190522941159,1869.2059446206385
06019004100,2073.9516825197725,863.8158864184091
06019004205,3407.0155699200573,1982.7455887347746
06019004207,6750.053990530603,2990.5058666323466
06019004208,5527.207590681639,2415.1274294063587
06019004210,2535.08796964636,1406.0124614096464
06019004211,4568.890793356129,2203.5702141257652
06019004212,7508.162108503856,4353.257920101536
06019004213,2207.9000349086873,1257.4306199019552
06019004214,3699.174535368203,1798.543717513558
06019004215,2965.2935259312517,1431.658886591008
06019004216,2750.850182216662,1204.3611538604482
06019004301,3287.4059076066296,1670.5313413118947
06019004302,4137.2860862046055,2015.2143117822206
06019004303,3446.9287018489686,1787.823046567668
06019004404,1639.4024841047624,1005.547542787009
06019004405,2908.9497732076834,1359.9575762807626
06019004406,3630.1812480423337,2274.5115631459967
06019004408,3017.3781811892823,1605.825275228223
06019004409,2250.1828862396037,1191.9634506094008
06019004503,3715.258502465988,2005.665197817367
06019004504,3138.6220827140087,1956.3472560206683
06019004505,3341.7113233278346,1925.7486507213307
06019004506,2442.07150319445,1385.9319335752741
06019004601,2172.7032390569348,1124.5727196298392
06019004602,2210.8538627463768,1070.2901382402504
06019004701,3850.5638495656012,2064.102553908992
06019004703,2158.178680494977,1168.9945729612639
06019004704,2357.557799844505,1314.0698500708138
06019004801,1979.4970167411354,1250.1705240742508
06019004802,2146.802002382525,1286.304284037338
06019004901,2433.188412375714,1295.2787568422707
06019004902,1351.0241481697237,703.9745803588811
06019005000,2834.2578141349713,1482.9535284647031
06019005100,3070.9389897111723,1732.6294687626164
06019005202,1635.900090131871,947.1739038585757
06019005203,2421.817711563895,1429.7744895530607
06019005204,2531.279074245318,1286.0689009619384
06019005301,3548.003141851879,1813.2615867329678
06019005302,2825.222100151649,1748.3608856262158
06019005304,3042.70642349455,1811.7418769757542
06019005305,2074.3335440679148,1068.3522417226266
06019005403,1943.9107268787136,1113.928841951553
06019005405,2920.471233726169,1440.5004249546018
06019005406,2897.2420655688957,1465.350506793972
06019005407,2573.6625005211295,1169.038323027267
06019005408,669.9474295568568,308.65613706819914
06019005409,2128.4704078472682,1276.2186738162666
06019005410,2157.1216757855855,1060.6417450194663
06019005503,4522.089916620478,2076.3810912404224
06019005504,2074.2741822510948,1053.2343228840539
06019005505,4848.732472755033,2039.749186492332
06019005507,4518.988616596186,2216.032033164208
06019005508,4297.854979590422,2002.8111034490166
06019005509,3264.433733788504,1688.958681433858
06019005510,3165.3422575575487,1687.9231663104215
06019005512,3790.3403302125425,1684.9304942210053
06019005513,2164.6397958990974,932.843972923229
06019005514,2528.3078449096774,1165.4082895285335
06019005515,1606.6292926668264,628.9352152881927
06019005516,4724.900974368751,2583.087496324797
06019005517,5575.919947995866,2544.7139702167387
06019005518,3798.08104156939,1803.8805170304252
06019005520,2137.4777841377077,824.6487844343724
06019005522,3282.600743832629,1354.372795368405
06019005524,3190.7279627898106,1496.100157077924
